ID_FILM,TITRE,GENRES,TAGS
3937,Pierre Lapin 2 : Panique en ville,Animation|Aventure|Comédie|Familial|Fantastique,animation aventure comédie familial fantastique
3938,Slumber Party Massacre,Comédie|Horreur,comédie horreur
3939,Fête Sanglante II,Comédie|Horreur,comédie horreur
3940,Fête Sanglante III,Comédie|Horreur,comédie horreur
3941,Sorority House Massacre,Horreur,horreur
3942,Sorority House Massacre II,Comédie|Horreur|Thriller,comédie horreur thriller
3943,The Very Black Show,Comédie|Drame,comédie drame
3945,"Digimon, le film",Animation|Familial|Fantastique|Science-Fiction,animation familial fantastique science-fiction
3946,Get Carter,Action|Crime|Drame|Thriller,action crime drame thriller
3948,Mon beau-père et moi,Comédie|Romance,comédie romance
3949,Requiem for a Dream,Crime|Drame,crime drame
3950,Tigerland,Drame|Guerre,drame guerre
3951,Two Family House,Drame|Romance,drame romance
3952,Manipulations,Drame|Thriller,drame thriller
3953,Docteur T & Les Femmes,Comédie|Drame|Romance,comédie drame romance
3955,The Ladies Man,Comédie,comédie
3957,Billy Jack,Action|Aventure|Drame,action aventure drame
3958,Billy Jack Goes to Washington,Drame,drame
3959,La Machine à explorer le temps,Action|Aventure|Science-Fiction,action aventure science-fiction
3962,Ghoulies II,Comédie|Horreur,comédie horreur
3963,The Unsinkable Molly Brown,Comédie,comédie
3964,Le Crapaud et le maître d’école,Animation|Familial|Fantastique|Horreur,animation familial fantastique horreur
3965,L'Emprise du crime,Drame|Thriller,drame thriller
3966,Détour,Crime|Drame,crime drame
3967,Billy Elliot,Comédie|Drame|Musique,comédie drame musique
3968,Endiablé,Comédie|Fantastique|Romance,comédie fantastique romance
3969,Un monde meilleur,Drame,drame
3971,Deux débiles chez le fantôme,Comédie|Crime|Horreur|Mystère|Thriller,comédie crime horreur mystère thriller
3973,Blair Witch 2 : Le Livre des ombres,Horreur|Mystère|Thriller,horreur mystère thriller
3974,Le Petit Vampire,Aventure|Comédie|Familial|Fantastique,aventure comédie familial fantastique
3977,Charlie's Angels,Action|Aventure|Comédie|Science-Fiction,action aventure comédie science-fiction
3978,La Légende de Bagger Vance,Drame|Fantastique,drame fantastique
3979,Little Nicky,Comédie|Fantastique|Horreur|Romance,comédie fantastique horreur romance
3980,Les Chemins De La Dignité,Drame,drame
3981,Planète Rouge,Action|Science-Fiction|Thriller,action science-fiction thriller
3983,Tu peux compter sur moi,Drame|Familial,drame familial
3984,Les diamants sont éternels,Action|Aventure|Thriller,action aventure thriller
3985,L'aigle s'est envolé,Action|Aventure|Drame|Guerre|Thriller,action aventure drame guerre thriller
3986,À l'aube du 6ème jour,Action|Mystère|Science-Fiction,action mystère science-fiction
3987,Un amour infini,Drame|Romance,drame romance
3988,Le Grinch,Comédie|Familial|Fantastique,comédie familial fantastique
3989,Un jour en Septembre,Documentaire,documentaire
3990,"Les Razmoket à Paris, le film",Animation|Aventure|Comédie|Familial,animation aventure comédie familial
3991,102 Dalmatiens,Comédie|Familial,comédie familial
3993,Quills : La plume et le sang,Drame,drame
3994,Incassable,Drame|Mystère|Thriller,drame mystère thriller
3996,Tigre et Dragon 2,Action|Aventure|Drame,action aventure drame
3997,Donjons & Dragons,Aventure|Drame|Fantastique,aventure drame fantastique
3998,L'Échange,Action|Aventure|Drame|Romance|Thriller,action aventure drame romance thriller
3999,Vertical Limit,Action|Aventure|Thriller,action aventure thriller
4000,Le Bounty,Action|Drame|Histoire,action drame histoire
4002,Planes,Animation|Aventure|Comédie|Familial,animation aventure comédie familial
4003,La Vie en Plus,Comédie|Drame|Romance,comédie drame romance
4005,Tuer n'est pas jouer,Action|Aventure|Thriller,action aventure thriller
4006,"Les Transformers, le film",Action|Animation|Aventure|Familial|Science-Fiction,action animation aventure familial science-fiction
4007,Le Loup de Wall Street,Comédie|Crime|Drame,comédie crime drame
4008,Né un 4 Juillet,Drame|Guerre,drame guerre
4009,Talk Radio,Drame,drame
4010,Comment claquer un million de dollars par jour,Comédie,comédie
4011,"Snatch, tu braques ou tu raques",Comédie|Crime,comédie crime
4012,Le Mot de la fin,Comédie|Drame,comédie drame
4014,Le Chocolat,Comédie|Drame|Romance,comédie drame romance
4015,Les potes,Comédie,comédie
4017,Pollock,Drame|Romance,drame romance
4018,Ce que veulent les femmes,Comédie|Romance,comédie romance
4019,À la Rencontre de Forrester,Drame,drame
4020,Intuitions,Drame|Horreur|Mystère|Thriller,drame horreur mystère thriller
4021,Avant la nuit,Drame,drame
4022,Seul au Monde,Aventure|Drame,aventure drame
4023,Family Man,Comédie|Drame|Fantastique|Romance,comédie drame fantastique romance
4024,Chez les heureux du monde,Drame|Romance,drame romance
4025,Miss Détective,Action|Comédie|Crime,action comédie crime
4027,O'Brother,Aventure|Comédie|Crime,aventure comédie crime
4029,Séquences et conséquences,Comédie|Drame,comédie drame
4030,Dracula 2001,Horreur|Thriller,horreur thriller
4031,De si jolis chevaux,Drame|Romance|Western,drame romance western
4032,An Everlasting Piece,Comédie|Crime,comédie crime
4033,Treize jours,Thriller,thriller
4034,Traffic,Crime|Drame|Thriller,crime drame thriller
4035,Destination Love,Comédie,comédie
4036,L'Ombre du vampire,Drame|Horreur,drame horreur
4037,Engrenages,Crime|Drame|Mystère|Thriller,crime drame mystère thriller
4039,Annie,Comédie|Drame|Familial,comédie drame familial
4040,Panique chez les Crandell,Comédie|Familial,comédie familial
4041,Officier et Gentleman,Drame|Romance,drame romance
4042,Alamo,Western,western
4043,Comme un chien enragé,Crime|Drame|Thriller,crime drame thriller
4046,La Loi Du Seigneur,Drame|Guerre|Western,drame guerre western
4047,Gettysburg,Drame|Guerre|Histoire,drame guerre histoire
4051,Ein Toter hing im Netz,Horreur,horreur
4052,Antitrust,Action|Crime|Drame,action crime drame
4053,Un Gentleman en Cavale,Action|Aventure|Comédie|Drame|Romance,action aventure comédie drame romance
4055,Panic Room,Crime|Drame|Thriller,crime drame thriller
4056,Pledge This : Panique à la fac !,Comédie,comédie
4061,Un été en Louisiane,Drame|Familial|Romance,drame familial romance
4062,Mystic Pizza,Comédie|Drame|Romance,comédie drame romance
4063,Le Baiser empoisonné,Comédie|Drame|Romance,comédie drame romance
4064,"Coffy, la panthère noire de Harlem",Action|Crime|Thriller,action crime thriller
4065,Foxy Brown,Action|Crime|Thriller,action crime thriller
4066,I'm Gonna Git You Sucka,Action|Comédie|Crime,action comédie crime
4067,Cœur sauvage,Comédie|Drame|Romance,comédie drame romance
4068,Sugar Daddy,Drame,drame
4069,Un Mariage trop parfait,Comédie|Romance,comédie romance
4074,Les Trois vies de Rita Vogt,Drame,drame
4077,"Harry, un ami qui vous veut du bien",Drame|Thriller,drame thriller
4078,Amazing Grace and Chuck,Drame,drame
4079,Cheeseburger film sandwich,Comédie|Science-Fiction,comédie science-fiction
4080,Baby Boom,Comédie|Drame|Romance,comédie drame romance
4081,Back to the Beach,Comédie|Musique,comédie musique
4082,Barfly,Comédie|Drame|Romance,comédie drame romance
4083,Pacte avec un tueur,Action|Crime|Drame|Thriller,action crime drame thriller
4084,Le Flic de Beverly Hills 2,Action|Comédie|Crime,action comédie crime
4085,Le Flic de Beverly Hills,Action|Comédie|Crime,action comédie crime
4086,Le Flic de mon cœur,Action|Crime|Drame|Mystère,action crime drame mystère
4089,Born in East L.A.,Comédie,comédie
4090,Le Petit Grille-pain courageux,Animation|Aventure|Comédie|Familial|Fantastique|Musique,animation aventure comédie familial fantastique musique
4091,L'Amour ne s'achète pas,Comédie|Drame|Romance,comédie drame romance
4092,Cherry 2000,Action|Aventure|Comédie|Science-Fiction,action aventure comédie science-fiction
4093,Paul Blart: Super vigile,Action|Aventure|Comédie|Familial,action aventure comédie familial
4102,Eddie Murphy Raw,Comédie,comédie
4103,Empire du soleil,Drame|Guerre|Histoire,drame guerre histoire
4104,Ernest et les joyeuses colonies,Comédie|Familial,comédie familial
4105,Evil Dead,Horreur,horreur
4109,Les Enfants du péché,Drame|Mystère|Téléfilm|Thriller,drame mystère téléfilm thriller
4110,Le Quatrième protocole,Action|Thriller,action thriller
4111,Jardins de pierre,Drame|Histoire,drame histoire
4113,La ménagerie de verre,Drame,drame
4115,Hiding Out,Action|Aventure|Comédie|Drame|Familial|Thriller,action aventure comédie drame familial thriller
4116,Mélange hollywoodien,Comédie,comédie
4117,Hope and Glory : La guerre à sept ans,Comédie|Drame|Guerre|Histoire,comédie drame guerre histoire
4121,L'Aventure Intérieure,Action|Comédie|Science-Fiction,action comédie science-fiction
4123,Ishtar,Action|Aventure|Comédie,action aventure comédie
4124,Les Dents de la mer 4 : La Revanche,Aventure|Horreur|Thriller,aventure horreur thriller
4125,Leonard Part 6,Action|Comédie,action comédie
4126,Neige sur Beverly Hills,Crime|Drame|Romance,crime drame romance
4127,Big Mamma : De père en fils,Action|Comédie|Crime,action comédie crime
4128,Génération perdue,Comédie|Horreur,comédie horreur
4129,Bienvenue au paradis,Comédie|Drame|Fantastique|Romance,comédie drame fantastique romance
4130,Maid to Order,Comédie|Fantastique,comédie fantastique
4131,À  la recherche de Mr. Parfait,, 
4132,Mannequin,Comédie|Fantastique|Romance,comédie fantastique romance
4133,Les Maîtres de l'Univers,Action|Aventure|Fantastique|Science-Fiction|Thriller,action aventure fantastique science-fiction thriller
4135,The Monster Squad,Action|Comédie|Fantastique,action comédie fantastique
4138,My Demon Lover,Comédie|Fantastique|Horreur|Romance,comédie fantastique horreur romance
4139,260 chrono,Action|Crime|Drame|Thriller,action crime drame thriller
4141,Folles de lui,Comédie|Romance,comédie romance
4142,Left Behind: The Movie,Drame|Fantastique|Science-Fiction|Thriller,drame fantastique science-fiction thriller
4143,Valentine,Action|Crime|Science-Fiction|Thriller,action crime science-fiction thriller
4144,@In the Mood for Love,Documentaire,documentaire
4146,The Million Dollar Hotel,Drame|Thriller,drame thriller
4147,Krámpack,Comédie|Romance,comédie romance
4148,Hannibal,Crime|Drame|Horreur|Thriller,crime drame horreur thriller
4149,Diablesse,Comédie|Crime|Romance,comédie crime romance
4152,Vatel,Drame|Histoire|Romance,drame histoire romance
4153,Les Pieds sur terre,Comédie|Fantastique|Romance|Science-Fiction,comédie fantastique romance science-fiction
4154,La cour de récré : Vive les vacances !,Animation|Comédie|Familial|Science-Fiction,animation comédie familial science-fiction
4155,Sweet November,Drame|Romance,drame romance
4156,Company Man,Comédie,comédie
4157,The Price of Milk,Comédie|Drame|Romance,comédie drame romance
4158,Monkeybone,Action|Animation|Aventure|Comédie|Fantastique|Science-Fiction,action animation aventure comédie fantastique science-fiction
4159,Destination: Graceland,Action|Aventure|Comédie|Crime|Thriller,action aventure comédie crime thriller
4161,Le Mexicain,Action|Comédie|Crime|Romance,action comédie crime romance
4164,The Caveman's Valentine,Drame|Mystère|Thriller,drame mystère thriller
4166,Series 7: The Contenders,Action|Comédie|Thriller,action comédie thriller
4167,15 Minutes,Action|Crime|Thriller,action crime thriller
4168,Allison forever,Comédie|Romance,comédie romance
4171,Long Night's Journey Into Day,Documentaire,documentaire
4174,Avalon,Action|Science-Fiction,action science-fiction
4175,Gray's Anatomy,Comédie|Documentaire|Drame,comédie documentaire drame
4180,Les anges du mal 2,Action|Comédie|Crime,action comédie crime
4181,Tapeheads,Comédie|Drame,comédie drame
4184,Honni soit qui mal y pense,Comédie|Drame|Fantastique|Romance,comédie drame fantastique romance
4187,Le Lys des champs,Comédie|Drame,comédie drame
4189,La Plus Grande Histoire jamais contée,Drame|Histoire,drame histoire
4190,"Elmer Gantry, le charlatan",Drame,drame
4191,Irrésistible Alfie,Comédie|Drame|Romance,comédie drame romance
4193,The Fantasticks,Comédie|Musique|Romance,comédie musique romance
4194,Je sais où je vais !,Drame|Romance,drame romance
4195,L'Abominable docteur Phibes,Comédie|Horreur,comédie horreur
4197,Coup de foudre à Rhode Island,Comédie|Drame|Romance,comédie drame romance
4198,Les Mercenaires de l'espace,Action|Aventure|Science-Fiction,action aventure science-fiction
4200,Double Impact,Action|Crime|Drame|Thriller,action crime drame thriller
4202,Hot Fuzz,Action|Comédie|Crime,action comédie crime
4203,Harley Davidson et l'homme aux santiags,Action|Thriller,action thriller
4204,American Teenagers,Comédie,comédie
4205,Les Deux Sirènes,Comédie|Drame|Romance,comédie drame romance
4207,Navy Seals: Battle for New Orleans,Action|Horreur,action horreur
4210,Manhunter,Action|Thriller,action thriller
4211,Le mystère von Bulow,Drame,drame
4212,Mort sur le Nil,Crime|Drame|Mystère,crime drame mystère
4214,Les Tronches,Comédie,comédie
4215,Les Tronches II,Comédie,comédie
4217,4 Little Girls,Documentaire,documentaire
4218,Le fleuve de la mort,Crime|Drame,crime drame
4219,School Girls,Comédie|Familial|Musique|Romance,comédie familial musique romance
4220,Mi-temps au mitard,Comédie,comédie
4221,L'équipe des casse-gueule,Comédie,comédie
4223,Stalingrad,Drame|Guerre|Histoire,drame guerre histoire
4224,Hors limites,Action|Crime|Thriller,action crime thriller
4225,L'Antenne,Comédie|Drame|Histoire,comédie drame histoire
4226,Memento,Mystère|Thriller,mystère thriller
4228,Beautés Empoisonnées,Comédie|Crime|Romance,comédie crime romance
4229,"Trop, c'est trop !",Comédie|Romance,comédie romance
4231,Attraction animale,Comédie|Romance,comédie romance
4233,Tomcats,Comédie|Romance,comédie romance
4234,The Tailor of Panama,Drame|Thriller,drame thriller
4235,Amours chiennes,Drame|Thriller,drame thriller
4236,Le dernier village sur la droite : Un conte cannibale contemporain,Documentaire,documentaire
4237,Les Glaneurs et la Glaneuse,Documentaire,documentaire
4238,Le Masque de l'araignée,Action|Crime|Mystère|Thriller,action crime mystère thriller
4239,Blow,Crime|Drame,crime drame
4240,Les Visiteurs en Amérique,Comédie|Fantastique|Science-Fiction,comédie fantastique science-fiction
4242,Sublimes créatures,Drame|Fantastique|Romance,drame fantastique romance
4243,Brigham City,Crime|Drame|Mystère,crime drame mystère
4246,Le Journal de Bridget Jones,Comédie|Drame|Romance,comédie drame romance
4247,Joe La Crasse,Aventure|Comédie|Drame|Mystère|Romance,aventure comédie drame mystère romance
4248,Josie et les Pussycats,Comédie|Musique,comédie musique
4251,Chopper,Crime|Drame|Thriller,crime drame thriller
4252,Kingsman : Le Cercle d'or,Action|Aventure|Comédie|Crime|Thriller,action aventure comédie crime thriller
4254,Crocodile Dundee III,Aventure|Comédie,aventure comédie
4255,Va te faire foutre Freddy,Comédie,comédie
4256,Le centre du monde,Drame|Romance,drame romance
4259,La Défense Loujine,Drame|Romance,drame romance
4260,The Visit,Horreur|Mystère|Thriller,horreur mystère thriller
4262,Scarface,Action|Crime|Drame|Thriller,action crime drame thriller
4263,Le Jour du vin et des roses,Drame|Romance,drame romance
4265,Driven,Histoire|Thriller,histoire thriller
4267,Divine mais dangereuse,Comédie|Crime,comédie crime
4268,The Town,Crime|Drame|Thriller,crime drame thriller
4270,Le Retour de la Momie,Action|Aventure|Fantastique,action aventure fantastique
4273,Sous le sable,Drame|Mystère,drame mystère
4275,Krull,Action|Aventure|Fantastique|Science-Fiction,action aventure fantastique science-fiction
4276,Lost in America,Comédie,comédie
4278,Le Triomphe de la volonté,Documentaire|Histoire,documentaire histoire
